date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:11:35	473/473	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Dec%202025%2000:11:35%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/acm-sig-proceedings?submissionId=232&publicationId=226&issueId=26	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/acm-sig-proceedingscf79.html	(from https://fountainjournals.com/index.php/FUJNAS/article/view/232)
01:11:35	560/560	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Dec%202025%2000:11:36%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/acm-sig-proceedings?submissionId=232&publicationId=226&issueId=26&return=json	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/acm-sig-proceedings8f79.json	(from https://fountainjournals.com/index.php/FUJNAS/article/view/232)
01:11:36	471/471	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Dec%202025%2000:11:36%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/acs-nano?submissionId=232&publicationId=226&issueId=26	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/acs-nanocf79.html	(from https://fountainjournals.com/index.php/FUJNAS/article/view/232)
01:11:36	560/560	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Dec%202025%2000:11:36%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/acs-nano?submissionId=232&publicationId=226&issueId=26&return=json	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/acs-nano8f79.json	(from https://fountainjournals.com/index.php/FUJNAS/article/view/232)
01:11:36	391/391	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Dec%202025%2000:11:37%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/apa?submissionId=232&publicationId=226&issueId=26	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/apacf79.html	(from https://fountainjournals.com/index.php/FUJNAS/article/view/232)
01:11:37	473/473	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Dec%202025%2000:11:37%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/apa?submissionId=232&publicationId=226&issueId=26&return=json	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/apa8f79.json	(from https://fountainjournals.com/index.php/FUJNAS/article/view/232)
01:11:37	576/576	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Dec%202025%2000:11:38%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/associacao-brasileira-de-normas-tecnicas?submissionId=232&publicationId=226&issueId=26	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/associacao-brasileira-de-normas-tecnicascf79.html	(from https://fountainjournals.com/index.php/FUJNAS/article/view/232)
01:11:38	676/676	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Dec%202025%2000:11:38%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/associacao-brasileira-de-normas-tecnicas?submissionId=232&publicationId=226&issueId=26&return=json	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/associacao-brasileira-de-normas-tecnicas8f79.json	(from https://fountainjournals.com/index.php/FUJNAS/article/view/232)
01:11:38	389/389	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Dec%202025%2000:11:39%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/chicago-author-date?submissionId=232&publicationId=226&issueId=26	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/chicago-author-datecf79.html	(from https://fountainjournals.com/index.php/FUJNAS/article/view/232)
01:11:39	476/476	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Dec%202025%2000:11:39%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/chicago-author-date?submissionId=232&publicationId=226&issueId=26&return=json	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/chicago-author-date8f79.json	(from https://fountainjournals.com/index.php/FUJNAS/article/view/232)
01:11:39	377/377	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Dec%202025%2000:11:39%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/harvard-cite-them-right?submissionId=232&publicationId=226&issueId=26	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/harvard-cite-them-rightcf79.html	(from https://fountainjournals.com/index.php/FUJNAS/article/view/232)
01:11:39	461/461	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Dec%202025%2000:11:40%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/harvard-cite-them-right?submissionId=232&publicationId=226&issueId=26&return=json	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/harvard-cite-them-right8f79.json	(from https://fountainjournals.com/index.php/FUJNAS/article/view/232)
01:11:40	466/466	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Dec%202025%2000:11:40%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/ieee?submissionId=232&publicationId=226&issueId=26	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/ieeecf79.html	(from https://fountainjournals.com/index.php/FUJNAS/article/view/232)
01:11:40	556/556	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Dec%202025%2000:11:41%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/ieee?submissionId=232&publicationId=226&issueId=26&return=json	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/ieee8f79.json	(from https://fountainjournals.com/index.php/FUJNAS/article/view/232)
01:11:41	403/403	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Dec%202025%2000:11:41%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/modern-language-association?submissionId=232&publicationId=226&issueId=26	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/modern-language-associationcf79.html	(from https://fountainjournals.com/index.php/FUJNAS/article/view/232)
01:11:41	490/490	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Dec%202025%2000:11:42%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/modern-language-association?submissionId=232&publicationId=226&issueId=26&return=json	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/modern-language-association8f79.json	(from https://fountainjournals.com/index.php/FUJNAS/article/view/232)
01:11:42	478/478	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Dec%202025%2000:11:42%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/turabian-fullnote-bibliography?submissionId=232&publicationId=226&issueId=26	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/turabian-fullnote-bibliographycf79.html	(from https://fountainjournals.com/index.php/FUJNAS/article/view/232)
01:11:42	571/571	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Dec%202025%2000:11:43%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/turabian-fullnote-bibliography?submissionId=232&publicationId=226&issueId=26&return=json	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/turabian-fullnote-bibliography8f79.json	(from https://fountainjournals.com/index.php/FUJNAS/article/view/232)
01:11:43	547/547	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Dec%202025%2000:11:43%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/vancouver?submissionId=232&publicationId=226&issueId=26	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/vancouvercf79.html	(from https://fountainjournals.com/index.php/FUJNAS/article/view/232)
01:11:43	639/639	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Dec%202025%2000:11:43%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/vancouver?submissionId=232&publicationId=226&issueId=26&return=json	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/vancouver8f79.json	(from https://fountainjournals.com/index.php/FUJNAS/article/view/232)
01:11:43	442/442	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Dec%202025%2000:11:44%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/ama?submissionId=232&publicationId=226&issueId=26	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/amacf79.html	(from https://fountainjournals.com/index.php/FUJNAS/article/view/232)
01:11:44	526/526	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Dec%202025%2000:11:44%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/ama?submissionId=232&publicationId=226&issueId=26&return=json	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/ama8f79.json	(from https://fountainjournals.com/index.php/FUJNAS/article/view/232)
01:11:44	2615/2615	---M--	200	added ('OK')	application/x-Research-Info-Systems	date:Tue,%2030%20Dec%202025%2000:11:45%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/download/ris?submissionId=232&publicationId=226&issueId=26	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/download/riscf79	(from https://fountainjournals.com/index.php/FUJNAS/article/view/232)
01:11:45	0/-1	---M--	302	error ('')			https://fountainjournals.com/index.php/FUJNAS/announcement/view/3	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/announcement/view/3.8e1.delayed	(from https://fountainjournals.com/index.php/FUJNAS/article/view/232)
01:11:45	2583/2583	---M--	200	added ('OK')	application/x-bibtex	date:Tue,%2030%20Dec%202025%2000:11:46%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/download/bibtex?submissionId=232&publicationId=226&issueId=26	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/download/bibtexcf79	(from https://fountainjournals.com/index.php/FUJNAS/article/view/232)
01:11:47	373928/373928	---M--	200	added ('OK')	application/pdf	date:Tue,%2030%20Dec%202025%2000:11:46%20GMT	https://fountainjournals.com/index.php/FUJNAS/article/download/232/159/1092	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/article/download/232/159/fujnas%2C+232-Article+Text-772-1-10-20201127-signed.pdf;filename_=UTF-8''fujnas%2C+232-Article+Text-772-1-10-20	(from https://fountainjournals.com/index.php/FUJNAS/article/view/232/159)
01:11:47	454/454	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Dec%202025%2000:11:48%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/acm-sig-proceedings?submissionId=192&publicationId=136&issueId=26	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/acm-sig-proceedingsb4cd.html	(from https://fountainjournals.com/index.php/FUJNAS/article/view/192)
01:11:48	603494/603494	---M--	200	added ('OK')	application/pdf	date:Tue,%2030%20Dec%202025%2000:11:47%20GMT	https://fountainjournals.com/index.php/FUJNAS/article/download/192/126	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/article/download/192/fujnas%2C+192-Article+Text-604-1-10-20190919-signed.pdf;filename_=UTF-8''fujnas%2C+192-Article+Text-604-1-10-201909	(from https://fountainjournals.com/index.php/FUJNAS/article/view/192)
01:11:48	538/538	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Dec%202025%2000:11:48%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/acm-sig-proceedings?submissionId=192&publicationId=136&issueId=26&return=json	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/acm-sig-proceedings9c4b.json	(from https://fountainjournals.com/index.php/FUJNAS/article/view/192)
01:11:48	452/452	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Dec%202025%2000:11:49%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/acs-nano?submissionId=192&publicationId=136&issueId=26	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/acs-nanob4cd.html	(from https://fountainjournals.com/index.php/FUJNAS/article/view/192)
01:11:49	538/538	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Dec%202025%2000:11:49%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/acs-nano?submissionId=192&publicationId=136&issueId=26&return=json	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/acs-nano9c4b.json	(from https://fountainjournals.com/index.php/FUJNAS/article/view/192)
01:11:49	372/372	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Dec%202025%2000:11:50%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/apa?submissionId=192&publicationId=136&issueId=26	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/apab4cd.html	(from https://fountainjournals.com/index.php/FUJNAS/article/view/192)
01:11:50	451/451	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Dec%202025%2000:11:50%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/apa?submissionId=192&publicationId=136&issueId=26&return=json	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/apa9c4b.json	(from https://fountainjournals.com/index.php/FUJNAS/article/view/192)
01:11:50	557/557	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Dec%202025%2000:11:51%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/associacao-brasileira-de-normas-tecnicas?submissionId=192&publicationId=136&issueId=26	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/associacao-brasileira-de-normas-tecnicasb4cd.html	(from https://fountainjournals.com/index.php/FUJNAS/article/view/192)
01:11:51	654/654	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Dec%202025%2000:11:51%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/associacao-brasileira-de-normas-tecnicas?submissionId=192&publicationId=136&issueId=26&return=json	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/associacao-brasileira-de-normas-tecnicas9c4b.json	(from https://fountainjournals.com/index.php/FUJNAS/article/view/192)
01:11:51	370/370	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Dec%202025%2000:11:52%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/chicago-author-date?submissionId=192&publicationId=136&issueId=26	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/chicago-author-dateb4cd.html	(from https://fountainjournals.com/index.php/FUJNAS/article/view/192)
01:11:52	454/454	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Dec%202025%2000:11:52%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/chicago-author-date?submissionId=192&publicationId=136&issueId=26&return=json	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/chicago-author-date9c4b.json	(from https://fountainjournals.com/index.php/FUJNAS/article/view/192)
01:11:52	359/359	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Dec%202025%2000:11:52%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/harvard-cite-them-right?submissionId=192&publicationId=136&issueId=26	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/harvard-cite-them-rightb4cd.html	(from https://fountainjournals.com/index.php/FUJNAS/article/view/192)
01:11:52	440/440	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Dec%202025%2000:11:53%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/harvard-cite-them-right?submissionId=192&publicationId=136&issueId=26&return=json	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/harvard-cite-them-right9c4b.json	(from https://fountainjournals.com/index.php/FUJNAS/article/view/192)
01:11:53	448/448	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Dec%202025%2000:11:53%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/ieee?submissionId=192&publicationId=136&issueId=26	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/ieeeb4cd.html	(from https://fountainjournals.com/index.php/FUJNAS/article/view/192)
01:11:54	535/535	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Dec%202025%2000:11:54%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/ieee?submissionId=192&publicationId=136&issueId=26&return=json	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/ieee9c4b.json	(from https://fountainjournals.com/index.php/FUJNAS/article/view/192)
01:11:54	384/384	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Dec%202025%2000:11:54%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/modern-language-association?submissionId=192&publicationId=136&issueId=26	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/modern-language-associationb4cd.html	(from https://fountainjournals.com/index.php/FUJNAS/article/view/192)
01:11:54	468/468	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Dec%202025%2000:11:55%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/modern-language-association?submissionId=192&publicationId=136&issueId=26&return=json	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/modern-language-association9c4b.json	(from https://fountainjournals.com/index.php/FUJNAS/article/view/192)
01:11:55	459/459	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Dec%202025%2000:11:55%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/turabian-fullnote-bibliography?submissionId=192&publicationId=136&issueId=26	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/turabian-fullnote-bibliographyb4cd.html	(from https://fountainjournals.com/index.php/FUJNAS/article/view/192)
01:11:55	549/549	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Dec%202025%2000:11:56%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/turabian-fullnote-bibliography?submissionId=192&publicationId=136&issueId=26&return=json	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/turabian-fullnote-bibliography9c4b.json	(from https://fountainjournals.com/index.php/FUJNAS/article/view/192)
01:11:56	528/528	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Dec%202025%2000:11:56%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/vancouver?submissionId=192&publicationId=136&issueId=26	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/vancouverb4cd.html	(from https://fountainjournals.com/index.php/FUJNAS/article/view/192)
01:11:56	617/617	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Dec%202025%2000:11:57%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/vancouver?submissionId=192&publicationId=136&issueId=26&return=json	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/vancouver9c4b.json	(from https://fountainjournals.com/index.php/FUJNAS/article/view/192)
01:11:57	423/423	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Dec%202025%2000:11:57%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/ama?submissionId=192&publicationId=136&issueId=26	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/amab4cd.html	(from https://fountainjournals.com/index.php/FUJNAS/article/view/192)
01:11:57	504/504	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Dec%202025%2000:11:57%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/ama?submissionId=192&publicationId=136&issueId=26&return=json	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/ama9c4b.json	(from https://fountainjournals.com/index.php/FUJNAS/article/view/192)
01:11:57	1229/1229	---M--	200	added ('OK')	application/x-Research-Info-Systems	date:Tue,%2030%20Dec%202025%2000:11:58%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/download/ris?submissionId=192&publicationId=136&issueId=26	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/download/risb4cd	(from https://fountainjournals.com/index.php/FUJNAS/article/view/192)
01:11:58	0/-1	---M--	302	error ('')			https://fountainjournals.com/index.php/FUJNAS/announcement/view/3	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/announcement/view/3.8fc.delayed	(from https://fountainjournals.com/index.php/FUJNAS/article/view/192)
01:11:58	1195/1195	---M--	200	added ('OK')	application/x-bibtex	date:Tue,%2030%20Dec%202025%2000:11:58%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/download/bibtex?submissionId=192&publicationId=136&issueId=26	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/download/bibtexb4cd	(from https://fountainjournals.com/index.php/FUJNAS/article/view/192)
01:12:01	603494/603494	---M--	200	added ('OK')	application/pdf	date:Tue,%2030%20Dec%202025%2000:11:59%20GMT	https://fountainjournals.com/index.php/FUJNAS/article/download/192/126/1094	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/article/download/192/126/fujnas%2C+192-Article+Text-604-1-10-20190919-signed.pdf;filename_=UTF-8''fujnas%2C+192-Article+Text-604-1-10-20	(from https://fountainjournals.com/index.php/FUJNAS/article/view/192/126)
01:12:01	458/458	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Dec%202025%2000:12:01%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/acm-sig-proceedings?submissionId=224&publicationId=160&issueId=26	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/acm-sig-proceedings64e3.html	(from https://fountainjournals.com/index.php/FUJNAS/article/view/224)
01:12:01	420689/420689	---M--	200	added ('OK')	application/pdf	date:Tue,%2030%20Dec%202025%2000:12:00%20GMT	https://fountainjournals.com/index.php/FUJNAS/article/download/224/139	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/article/download/224/fujnas%2C+224-Article+Text-670-1-10-20200410-signed.pdf;filename_=UTF-8''fujnas%2C+224-Article+Text-670-1-10-202004	(from https://fountainjournals.com/index.php/FUJNAS/article/view/224)
01:12:01	542/542	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Dec%202025%2000:12:02%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/acm-sig-proceedings?submissionId=224&publicationId=160&issueId=26&return=json	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/acm-sig-proceedingscfce.json	(from https://fountainjournals.com/index.php/FUJNAS/article/view/224)
01:12:02	456/456	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Dec%202025%2000:12:02%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/acs-nano?submissionId=224&publicationId=160&issueId=26	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/acs-nano64e3.html	(from https://fountainjournals.com/index.php/FUJNAS/article/view/224)
01:12:02	542/542	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Dec%202025%2000:12:03%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/acs-nano?submissionId=224&publicationId=160&issueId=26&return=json	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/acs-nanocfce.json	(from https://fountainjournals.com/index.php/FUJNAS/article/view/224)
01:12:03	376/376	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Dec%202025%2000:12:03%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/apa?submissionId=224&publicationId=160&issueId=26	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/apa64e3.html	(from https://fountainjournals.com/index.php/FUJNAS/article/view/224)
01:12:03	455/455	---M-Z	200	added ('OK')	application/json	date:Tue,%2030%20Dec%202025%2000:12:04%20GMT	https://fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/apa?submissionId=224&publicationId=160&issueId=26&return=json	C:/jojo/school/jhst-journal/_inspo/fountainjournals.com[full]/fountainjournals.com/index.php/FUJNAS/citationstylelanguage/get/apacfce.json	(from https://fountainjournals.com/index.php/FUJNAS/article/view/224)
